Code,Sample_ID,Sample_Date,Sample_Time,Gage_Ht,Temp,pH,Cond
100020139,QT,10/22/1985,-9999,1.28,23,7.27,84.4
100030153,RI,10/22/1985,-9999,1.19,20.5,6.79,49.2
100010155,QS,10/29/1985,1120,3.82,21,6.93,22.8
100020140,QT,10/29/1985,-9999,1.34,22,7.21,72.5
100030154,RI,10/29/1985,-9999,1.4,21,6.49,29.3
100010156,QS,11/5/1985,1110,2.93,22,7.08,43.3
100020141,QT,11/5/1985,-9999,1.28,22,6.84,84.7
100030155,RI,11/5/1985,-9999,1.5,20,7.27,49.4
100010157,QS,11/12/1985,1200,3.8,21,7.08,36.5
100010158,QS,11/12/1985,2015,5.05,-9999,6.55,28.9
100010159,QS,11/12/1985,2135,4.8,-9999,6.78,28.7
100020142,QT,11/12/1985,-9999,1.28,22,7.26,79
100030156,RI,11/12/1985,-9999,1.5,20,6.51,37.3
100010160,QS,11/13/1985,245,6.2,-9999,6.7,25.3
100010161,QS,11/13/1985,250,6.4,-9999,6.91,24
100010162,QS,11/13/1985,255,6.4,-9999,6.7,22.3
100010163,QS,11/13/1985,300,6.15,-9999,6.62,21.1
100010164,QS,11/13/1985,408,5.4,-9999,6.73,22.8
100010165,QS,11/13/1985,429,5.15,-9999,6.62,23.6
100010166,QS,11/13/1985,449,5.1,-9999,6.6,24.3
100010167,QS,11/13/1985,510,5.05,-9999,6.7,24.8
100010168,QS,11/13/1985,530,5,-9999,6.71,25.5
100010169,QS,11/13/1985,920,4.16,-9999,6.6,29.1
100010170,QS,11/15/1985,1315,6.4,-9999,6.28,20.6
100010171,QS,11/15/1985,2130,4.95,-9999,6.59,24.3
100010175,QS,11/20/1985,1145,3.5,21,6.82,37
100020143,QT,11/20/1985,-9999,1.34,22,6.77,45
100030157,RI,11/20/1985,-9999,1.29,20,7.32,74.1
100010176,QS,11/26/1985,1130,3.08,20.5,7.05,41.6
100020144,QT,11/26/1985,-9999,1.3,22,7.27,78.1
100030158,RI,11/26/1985,-9999,1.3,20,6.85,48
100010177,QS,12/3/1985,1130,2.9,20.5,7.19,46.1
100020145,QT,12/3/1985,-9999,1.28,22,6.94,52.1
100030159,RI,12/3/1985,-9999,1.12,20,7.12,86.6
100010178,QS,12/10/1985,1155,3.15,20.5,6.91,41.9
100020146,QT,12/10/1985,-9999,1.28,22,7.31,92.1
100030160,RI,12/10/1985,-9999,1.18,20,6.94,51
100010179,QS,12/17/1985,1145,3.1,20,6.96,41
100020147,QT,12/17/1985,-9999,1.26,21.5,6.93,91.9
100030161,RI,12/17/1985,-9999,1.28,20,7.3,49.8
100010180,QS,12/24/1985,925,3.4,20,6.97,39.8
100020148,QT,12/24/1985,-9999,1.28,21,7.48,80.4
100030162,RI,12/24/1985,-9999,1.28,20,7.3,48
100010181,QS,12/30/1985,1335,2.92,20,6.98,44.3
100020149,QT,12/30/1985,-9999,1.24,20,7.46,80.3
100030163,RI,12/30/1985,-9999,1.18,20,6.97,51.2
100010182,QS,1/7/1986,1000,3.06,-9999,6.9,39.6
100020150,QT,1/7/1986,-9999,1.24,20.5,7.43,87.8
100030164,RI,1/7/1986,-9999,1.1,19.5,7.02,52.6
100010183,QS,1/14/1986,1250,2.88,20,7.27,45.4
100020151,QT,1/14/1986,-9999,1.24,21,7.42,92.1
100030165,RI,1/14/1986,-9999,1.18,20,7.2,53.1
100010184,QS,1/21/1986,1115,3,20,7.3,45.2
100020152,QT,1/21/1986,-9999,1.24,20,7.49,96
100030166,RI,1/21/1986,-9999,1.18,19.5,6.81,49.1
100010185,QS,1/28/1986,1115,2.74,19.5,7.23,45.4
100020153,QT,1/28/1986,-9999,1.22,20,7.51,96.4
100030167,RI,1/28/1986,-9999,1.1,19,6.99,52.3
100010186,QS,2/4/1986,1020,4.7,19.5,6.58,33.8
100020154,QT,2/4/1986,-9999,1.4,20,6.92,46.4
100030168,RI,2/4/1986,-9999,2.3,19,6.73,38.1
100010187,QS,2/11/1986,1125,2.79,20,7.13,45.1
100020155,QT,2/11/1986,-9999,1.24,20,7.43,96.3
100030169,RI,2/11/1986,-9999,1.08,19,7.15,54.1
100010188,QS,2/18/1986,1115,2.74,20,7.16,44.1
100020156,QT,2/18/1986,-9999,1.22,20,7.37,97.7
100030170,RI,2/18/1986,-9999,1.06,19,7.09,54.8
100010189,QS,2/25/1986,1115,2.68,20,7.22,45.8
100020157,QT,2/25/1986,-9999,1.22,20,7.43,100.4
100030171,RI,2/25/1986,-9999,1.04,18,7.06,55.8
100010190,QS,3/4/1986,1246,2.36,20,6.87,49.6
100020158,QT,3/4/1986,-9999,1.22,20,7.42,103.8
100030172,RI,3/4/1986,-9999,1.03,19,7.2,56.7
100010191,QS,3/11/1986,1130,2.6,20,6.92,47.2
100020159,QT,3/11/1986,-9999,1.2,20,7.36,107.2
100030173,RI,3/11/1986,-9999,1.04,19,7.07,58.4
100010192,QS,3/18/1986,1110,2.46,20,6.91,45.8
100020160,QT,3/18/1986,-9999,1.2,20,7.26,102.5
100030174,RI,3/18/1986,-9999,1.04,19,6.94,53.1
100010193,QS,3/25/1986,1130,3.58,20,6.79,42.2
100020161,QT,3/25/1986,-9999,1.26,20.5,7.45,94.5
100030175,RI,3/25/1986,-9999,1.06,19,7.01,53.7
100010194,QS,4/1/1986,1125,2.83,20.5,7.1,44.3
100020162,QT,4/1/1986,-9999,1.22,20.5,7.39,98.6
100030176,RI,4/1/1986,-9999,1.08,19,6.81,51.3
100010204,QS,4/8/1986,1125,2.65,20,6.84,42.5
100020163,QT,4/8/1986,-9999,1.22,21,7.43,96
100030177,RI,4/8/1986,-9999,1.06,19,6.9,49.8
100010205,QS,4/15/1986,1135,2.43,21,7.21,49.3
100020164,QT,4/15/1986,-9999,1.2,22,7.36,111.5
100030178,RI,4/15/1986,-9999,1.04,19,7.21,59
100010206,QS,4/22/1986,1145,2.38,22,6.94,49.4
100020165,QT,4/22/1986,-9999,1.2,22,7.52,99.2
100030179,RI,4/22/1986,-9999,1.04,20,7.13,59.2
100010207,QS,4/29/1986,1105,2.76,21,6.71,41.8
100020166,QT,4/29/1986,-9999,1.22,20,7.41,96.3
100030180,RI,4/29/1986,-9999,1.08,20,6.73,46.6
100010208,QS,5/6/1986,1200,2.67,22,7.05,44.2
100020167,QT,5/6/1986,-9999,1.24,22,7.45,88.2
100030181,RI,5/6/1986,-9999,1.1,20,6.64,39.7
100010209,QS,5/14/1986,1150,3.68,21,6.86,35.6
100020168,QT,5/14/1986,-9999,1.38,22,7.24,59.3
100030182,RI,5/14/1986,-9999,1.36,20,6.5,33.9
100010210,QS,5/20/1986,1120,2.74,21.5,7.03,42.5
100012001,Q1,5/20/1986,-9999,-9999,-9999,7.35,90.1
100013001,Q2,5/20/1986,-9999,-9999,-9999,7.52,90.2
100014001,Q3,5/20/1986,-9999,-9999,-9999,7.44,85.1
100020169,QT,5/20/1986,-9999,1.28,22,7.4,85.5
100030183,RI,5/20/1986,-9999,1.19,21,6.9,49.1
100010211,QS,5/27/1986,1200,2.54,22,7.06,49
100012002,Q1,5/27/1986,-9999,-9999,-9999,7.48,85.4
100013002,Q2,5/27/1986,-9999,-9999,-9999,7.59,84.4
100014002,Q3,5/27/1986,-9999,-9999,-9999,7.53,81.1
100020170,QT,5/27/1986,-9999,1.26,22,7.45,96.8
100030184,RI,5/27/1986,-9999,1.09,20,7,55.3
100010212,QS,6/3/1986,1210,2.52,22,7.02,48.9
100012003,Q1,6/3/1986,-9999,-9999,-9999,7.36,85.4
100013003,Q2,6/3/1986,-9999,-9999,-9999,7.55,83.3
100014003,Q3,6/3/1986,-9999,-9999,-9999,7.49,80.3
100020171,QT,6/3/1986,-9999,1.24,23,7.38,98.6
100030185,RI,6/3/1986,-9999,1.08,20,7,55.5
100010213,QS,6/10/1986,1120,3.7,22,6.97,39.1
100020172,QT,6/10/1986,-9999,1.28,22,7.51,90.3
100030186,RI,6/10/1986,-9999,1.26,20,6.98,53.7
100010214,QS,6/17/1986,1035,3.04,21,6.82,41.6
100020173,QT,6/17/1986,-9999,1.26,22,7.36,89.6
100030187,RI,6/17/1986,-9999,1.16,22,6.75,45.3
100010215,QS,6/24/1986,1110,2.69,22,7.15,46.7
100020174,QT,6/24/1986,-9999,1.22,23,7.43,105.9
100030188,RI,6/24/1986,-9999,1.08,20.5,7.07,55.8
100010216,QS,7/1/1986,1130,2.6,22,7.17,47.7
100020175,QT,7/1/1986,-9999,1.22,23,7.45,106.5
100030189,RI,7/1/1986,-9999,1.06,20.5,7.15,56.4
100010217,QS,7/8/1986,1107,2.67,22.5,7.15,47.2
100020176,QT,7/8/1986,-9999,1.22,23,7.47,109.5
100030190,RI,7/8/1986,-9999,1.08,20,6.99,54.5
100010218,QS,7/15/1986,1215,4.1,22.5,6.98,45.6
100020177,QT,7/15/1986,-9999,1.28,23,7.39,87.8
100030191,RI,7/15/1986,-9999,1.22,20,6.86,50
100010219,QS,7/22/1986,1045,2.5,23,7.24,64.8
100020178,QT,7/22/1986,-9999,1.2,23,7.76,120.8
100030192,RI,7/22/1986,-9999,1.04,20.5,7.17,63.6
100010220,QS,7/29/1986,1120,2.48,23,7.34,41.6
100020179,QT,7/29/1986,-9999,1.18,23,7.45,90.7
100030193,RI,7/29/1986,-9999,1.02,20.5,6.89,46.8
100010221,QS,8/5/1986,1110,2.66,23,7.23,50.4
100020180,QT,8/5/1986,-9999,1.2,23,7.29,112.5
100030194,RI,8/5/1986,-9999,1.04,21,6.93,57.7
100010222,QS,8/12/1986,1215,3.08,22.5,7.08,44.5
100020181,QT,8/12/1986,-9999,1.22,23,7.39,105.8
100030195,RI,8/12/1986,-9999,1.09,21,6.54,43.4
100010223,QS,8/19/1986,1140,2.85,-9999,7.23,49.6
100020182,QT,8/19/1986,-9999,1.22,23,7.32,105.7
100030196,RI,8/19/1986,-9999,1.06,21,6.8,58.1
100010224,QS,8/26/1986,1100,3.21,23,6.88,42.4
100020183,QT,8/26/1986,-9999,1.26,23,7.29,85.2
100030197,RI,8/26/1986,-9999,1.09,21,6.84,50.6
100010225,QS,9/2/1986,1140,3.1,22,7.09,44.8
100020184,QT,9/2/1986,-9999,1.28,22,7.17,83.2
100030198,RI,9/2/1986,-9999,1.1,20,6.78,48.8
100010226,QS,9/9/1986,1049,2.82,23,7,50.7
100020185,QT,9/9/1986,-9999,1.24,23,7.32,102.5
100030199,RI,9/9/1986,-9999,1.06,21,7.07,57.2
100010227,QS,9/16/1986,1120,2.65,23,6.92,52
100020186,QT,9/16/1986,-9999,1.24,24,7.28,105.5
100030200,RI,9/16/1986,-9999,1.04,21,6.9,57.5
100010228,QS,9/24/1986,1135,2.72,24,6.93,45.9
100020187,QT,9/24/1986,-9999,1.22,24,7.61,108.7
100030201,RI,9/24/1986,-9999,1.04,21.5,7.03,58.9
100010229,QS,10/1/1986,1130,2.78,23,6.79,49.9
100020188,QT,10/1/1986,-9999,1.22,24,7.18,106.3
100030202,RI,10/1/1986,-9999,1.08,21,6.87,54
100010230,QS,10/7/1986,1045,2.68,22,6.73,47.6
100020189,QT,10/7/1986,-9999,1.28,24,7.15,98.5
100030203,RI,10/7/1986,-9999,1.1,21,6.93,54.5
100010231,QS,10/14/1986,1000,4,-9999,6.4,34.9
100020190,QT,10/14/1986,-9999,1.32,23,7.19,72.2
100030204,RI,10/14/1986,-9999,1.48,21,6.65,36.2
100010232,QS,10/21/1986,1000,2.86,23,6.63,45.9
100012004,Q1,10/21/1986,1302,-9999,24,7.39,88.5
100013004,Q2,10/21/1986,1310,-9999,24,7.42,84.8
100014004,Q3,10/21/1986,1250,-9999,23.5,7.11,78.5
100020191,QT,10/21/1986,-9999,1.24,23,7.09,96
100030205,RI,10/21/1986,-9999,1.06,21,7.12,57.4
100010233,QS,10/28/1986,1104,3,22,6.85,43.6
100012005,Q1,10/28/1986,1124,-9999,23,7.34,91.4
100013005,Q2,10/28/1986,1136,-9999,23,7.39,85
100014005,Q3,10/28/1986,1145,-9999,23,7.42,80.3
100020192,QT,10/28/1986,-9999,1.26,22,7.32,93.3
100030206,RI,10/28/1986,-9999,1.1,22,6.88,48.8
100010234,QS,11/4/1986,1055,3.06,22,6.81,42.3
100012006,Q1,11/4/1986,1150,-9999,23,7.45,87.7
100013006,Q2,11/4/1986,1100,-9999,22.5,7.43,84.2
100014006,Q3,11/4/1986,1050,-9999,23,7.46,79.4
100020193,QT,11/4/1986,-9999,1.24,22,7.26,97.6
100030207,RI,11/4/1986,-9999,1.1,21,7.05,128.8
100010235,QS,11/10/1986,945,4.18,21.5,6.52,36.4
100012007,Q1,11/10/1986,1030,-9999,22,7.36,74.8
100013007,Q2,11/10/1986,1023,-9999,23,7.35,73.8
100014007,Q3,11/10/1986,1013,-9999,22,7.11,60.9
100020194,QT,11/10/1986,-9999,1.38,22,7.08,63.4
100030208,RI,11/10/1986,-9999,1.3,22,6.5,36.6
100010236,QS,11/18/1986,1050,3.46,21,6.74,40.1
100012008,Q1,11/18/1986,859,-9999,22,7.36,83
100013008,Q2,11/18/1986,851,-9999,22,7.51,80.8
100014008,Q3,11/18/1986,840,-9999,22,7.56,74
100020195,QT,11/18/1986,-9999,1.34,22,7.15,78.7
100030209,RI,11/18/1986,-9999,1.19,20,7.03,47.6
100010237,QS,11/25/1986,1115,5.1,21,6.66,34.8
100012009,Q1,11/25/1986,840,-9999,22,7.15,43.9
100013009,Q2,11/25/1986,845,-9999,22,7.19,50.3
100014009,Q3,11/25/1986,852,-9999,21.5,7.27,50.3
100020196,QT,11/25/1986,-9999,1.34,21.5,7.19,87.4
100030210,RI,11/25/1986,-9999,1.8,20,6.72,30.9
100010238,QS,12/2/1986,1115,3.4,21,6.68,42.4
100012010,Q1,12/2/1986,925,-9999,22,7.25,80.5
100013010,Q2,12/2/1986,933,-9999,22,7.41,84.4
100014010,Q3,12/2/1986,937,-9999,22,7.49,70.6
100020197,QT,12/2/1986,-9999,1.28,21.5,7.16,91.1
100030211,RI,12/2/1986,-9999,1.22,20,7.02,47.3
100010239,QS,12/9/1986,1130,3.16,21,7.41,42.5
100012011,Q1,12/9/1986,831,-9999,22,7.4,85.6
100013011,Q2,12/9/1986,838,-9999,22,7.62,87.8
100014011,Q3,12/9/1986,843,-9999,22,7.59,81.7
100020198,QT,12/9/1986,-9999,1.28,22,7.28,93.9
100030212,RI,12/9/1986,-9999,1.2,20,7.12,50.1
100010240,QS,12/16/1986,1140,3.12,20,6.71,44.3
100012012,Q1,12/16/1986,820,-9999,22,7.36,86.5
100013012,Q2,12/16/1986,830,-9999,21,7.43,80.1
100014012,Q3,12/16/1986,837,-9999,21,7.5,78.5
100020199,QT,12/16/1986,-9999,1.3,21,7.29,90.7
100030213,RI,12/16/1986,-9999,1.2,20,7.07,50.7
100010241,QS,12/23/1986,1146,2.8,19.5,7.33,49.3
100012013,Q1,12/23/1986,754,-9999,22,7.44,88.5
100013013,Q2,12/23/1986,800,-9999,21,7.55,90.5
100014013,Q3,12/23/1986,806,-9999,21,7.49,84
100020200,QT,12/23/1986,-9999,1.26,20,7.48,99.8
100030214,RI,12/23/1986,-9999,1.16,19,7.02,54.5
100010242,QS,12/30/1986,1030,2.85,20,7.14,46
100012014,Q1,12/30/1986,830,-9999,22,7.44,89.6
100013014,Q2,12/30/1986,839,-9999,21,7.69,88.4
100014014,Q3,12/30/1986,846,-9999,21,7.39,81.2
100020201,QT,12/30/1986,-9999,1.24,20,7.55,100.3
100030215,RI,12/30/1986,-9999,1.14,19,7.11,54.2
100010243,QS,1/5/1987,1200,2.82,20,7.22,48.2
100012015,Q1,1/5/1987,910,-9999,22,7.24,84.8
100013015,Q2,1/5/1987,919,-9999,21,7.4,84.5
100014015,Q3,1/5/1987,926,-9999,21,7.44,79.1
100020202,QT,1/5/1987,-9999,1.24,20.5,7.46,106.1
100030216,RI,1/5/1987,-9999,1.14,19,7.18,56.8
100010244,QS,1/13/1987,1105,2.66,20,7.34,49.8
100012016,Q1,1/13/1987,850,-9999,22,7.32,91.8
100013016,Q2,1/13/1987,900,-9999,21,7.63,81.9
100014016,Q3,1/13/1987,906,-9999,21,7.5,86.2
100020203,QT,1/13/1987,-9999,1.22,20,7.39,107.9
100030217,RI,1/13/1987,-9999,1.09,18,7.08,55.4
100010245,QS,1/20/1987,1030,2.61,20,7.12,50.3
100012017,Q1,1/20/1987,828,-9999,22,7.29,93.7
100013017,Q2,1/20/1987,838,-9999,21,7.49,91.2
100014017,Q3,1/20/1987,852,-9999,21,7.35,87.4
100020204,QT,1/20/1987,-9999,1.22,20.5,7.46,115.5
100030218,RI,1/20/1987,-9999,1.1,19,7.09,59.9
100010246,QS,1/27/1987,1110,2.58,20,7.19,50.4
100012018,Q1,1/27/1987,830,-9999,21,7.55,90.5
100013018,Q2,1/27/1987,845,-9999,21,7.67,88.9
100014018,Q3,1/27/1987,850,-9999,21,7.62,87.4
100020205,QT,1/27/1987,-9999,1.22,20,7.44,112.3
100030219,RI,1/27/1987,-9999,1.06,19,7.26,56.9
100010247,QS,2/3/1987,1035,2.8,20,7.36,49.6
100012019,Q1,2/3/1987,811,-9999,22,7.45,93.7
100013019,Q2,2/3/1987,819,-9999,21,7.62,89
100014019,Q3,2/3/1987,825,-9999,21,7.59,85.3
100020206,QT,2/3/1987,-9999,1.22,20,7.4,110.6
100030220,RI,2/3/1987,-9999,1.08,19,7.26,57.9
100010248,QS,2/10/1987,1145,2.63,20,7.19,53.3
100012020,Q1,2/10/1987,827,-9999,22,7.37,95.8
100013020,Q2,2/10/1987,835,-9999,21,7.66,90.3
100014020,Q3,2/10/1987,841,-9999,21,7.55,88.5
100020207,QT,2/10/1987,-9999,1.2,20,7.42,114.8
100030221,RI,2/10/1987,-9999,1.06,19,6.92,56.1
100010249,QS,2/17/1987,1100,2.84,20,-9999,43.7
100012021,Q1,2/17/1987,930,-9999,22,7.43,95
100013021,Q2,2/17/1987,942,-9999,21,7.66,80.3
100014021,Q3,2/17/1987,950,-9999,21,7.49,78.9
100020208,QT,2/17/1987,-9999,1.22,20,7.53,106.9
100030222,RI,2/17/1987,-9999,1.09,19,7.06,57
100010250,QS,2/24/1987,1030,2.68,19,6.93,48.4
100012022,Q1,2/24/1987,900,-9999,22,7.28,89.8
100013022,Q2,2/24/1987,913,-9999,21,7.52,85.2
100014022,Q3,2/24/1987,919,-9999,21,7.4,82.4
100020209,QT,2/24/1987,-9999,1.2,20,7.42,108.9
100030223,RI,2/24/1987,-9999,1.06,18,7.13,55
100010251,QS,3/3/1987,1020,2.76,20,7.02,48.4
100012023,Q1,3/3/1987,948,-9999,21,7.3,91.4
100013023,Q2,3/3/1987,956,-9999,22,7.64,87.3
100014023,Q3,3/3/1987,1005,-9999,22,7.47,84.8
100020210,QT,3/3/1987,-9999,1.2,20,7.5,112.1
100030224,RI,3/3/1987,-9999,1.06,19,7,56.6
100010252,QS,3/10/1987,1100,2.64,20,7.17,49.9
100012024,Q1,3/10/1987,904,-9999,22,7.29,94
100013024,Q2,3/10/1987,911,-9999,21,7.58,87.6
100014024,Q3,3/10/1987,922,-9999,21,7.41,85.5
100020211,QT,3/10/1987,-9999,1.2,20,7.52,114.4
100030225,RI,3/10/1987,-9999,1.06,19,7.18,58.2
100010253,QS,3/17/1987,945,6,19,6.42,20.5
100020212,QT,3/17/1987,-9999,1.5,20,7.07,33.8
100020212,QT,3/17/1987,-9999,1.5,20,7.07,63.8
100030226,RI,3/17/1987,-9999,3.4,18,6,17.8
100012026,Q1,3/18/1987,920,-9999,21.5,7.54,83.2
100013025,Q2,3/18/1987,1126,-9999,21,7.52,73.6
100014026,Q3,3/18/1987,935,-9999,20,7.51,67.6
100010254,QS,3/24/1987,1100,2.8,21,7.03,48.7
100012025,Q1,3/24/1987,1117,-9999,22,7.48,90.5
100013026,Q2,3/24/1987,928,-9999,22,7.52,87.2
100014025,Q3,3/24/1987,1134,-9999,22,7.49,82
100020213,QT,3/24/1987,-9999,1.24,22,7.42,102.2
100030227,RI,3/24/1987,-9999,1.04,20,7.16,58.2
100010255,QS,3/31/1987,1045,2.7,20,7.09,50.9
100012027,Q1,3/31/1987,1000,-9999,22,7.52,89.7
100013027,Q2,3/31/1987,1011,-9999,21,7.6,85.4
100014027,Q3,3/31/1987,1019,-9999,21,7.51,84
100020214,QT,3/31/1987,-9999,1.22,20.5,7.43,106.9
100030228,RI,3/31/1987,-9999,1.02,19,7.22,58.1
100010256,QS,4/7/1987,1045,2.7,21,7.02,50.5
100012028,Q1,4/7/1987,923,-9999,22,7.57,92.4
100013028,Q2,4/7/1987,930,-9999,22,7.66,89.2
100014028,Q3,4/7/1987,939,-9999,22,7.6,87
100020215,QT,4/7/1987,-9999,1.2,22,7.48,113.5
100030229,RI,4/7/1987,-9999,1.02,19,7.35,59.6
100010257,QS,4/14/1987,1040,4.2,21,6.86,35.5
100012029,Q1,4/14/1987,1004,-9999,22,7.1,49.4
100013029,Q2,4/14/1987,1012,-9999,22,7.31,60.6
100014029,Q3,4/14/1987,1019,-9999,22,7.35,53.3
100020216,QT,4/14/1987,-9999,1.4,22,7.19,64.7
100030230,RI,4/14/1987,-9999,1.29,20,6.83,41.5
100010258,QS,4/21/1987,1100,2.9,22,6.96,48.5
100012030,Q1,4/21/1987,1022,-9999,23,7.09,91.9
100013030,Q2,4/21/1987,1035,-9999,23,7.34,87.4
100014030,Q3,4/21/1987,1050,-9999,23,7.47,83.6
100020217,QT,4/21/1987,-9999,1.28,23,7.31,92.6
100030231,RI,4/21/1987,-9999,1.08,20,7.16,56
100010259,QS,4/28/1987,1045,2.7,22,6.9,51.8
100012031,Q1,4/28/1987,930,9.72,23,7.46,92.8
100013031,Q2,4/28/1987,950,0.1,23,7.61,88.6
100014031,Q3,4/28/1987,1000,4.44,23,7.47,89.6
100020218,QT,4/28/1987,-9999,1.24,23,7.39,101.6
100030232,RI,4/28/1987,-9999,1.06,20,7.23,59.9
100010260,QS,5/5/1987,1040,2.74,22,6.83,51.7
100012032,Q1,5/5/1987,935,9.7,23,7.42,93.1
100013032,Q2,5/5/1987,946,0.14,23,7.55,90.1
100014032,Q3,5/5/1987,1000,4.42,23,7.48,87.6
100020219,QT,5/5/1987,-9999,1.24,23,7.38,108.5
100030233,RI,5/5/1987,-9999,1.06,20,7.22,56.8
100010261,QS,5/12/1987,955,4.2,21,6.24,37
100012033,Q1,5/12/1987,1000,9.74,23,7.09,67.1
100013033,Q2,5/12/1987,1013,0.12,23,7.26,69.9
100014033,Q3,5/12/1987,1021,4.54,22,7.32,61.4
100020220,QT,5/12/1987,-9999,1.28,22,7.12,90.7
100030234,RI,5/12/1987,-9999,1.3,20,6.58,34.4
100010262,QS,5/19/1987,1055,3.86,22,6.63,33.9
100012034,Q1,5/19/1987,1011,9.78,23,7.13,58.4
100013034,Q2,5/19/1987,1019,0.18,23,7.24,62.2
100014034,Q3,5/19/1987,1026,4.6,22,7.31,52.8
100020221,QT,5/19/1987,-9999,1.36,22,7.16,62.8
100030235,RI,5/19/1987,-9999,1.18,20,6.76,39.9
100010263,QS,5/26/1987,1225,3.56,23,6.71,37.1
100012035,Q1,5/26/1987,1050,9.8,23,7.32,77.1
100013035,Q2,5/26/1987,1100,0.2,23,7.38,77.6
100014035,Q3,5/26/1987,1109,4.58,22,7.06,65.1
100020222,QT,5/26/1987,-9999,1.34,23,7.23,73.9
100030236,RI,5/26/1987,-9999,1.26,21,6.79,42.7
100010264,QS,6/2/1987,1015,2.68,-9999,6.86,44
100012036,Q1,6/2/1987,1011,9.8,23,7.33,86.5
100013036,Q2,6/2/1987,1020,0.18,23,7.51,88.4
100014036,Q3,6/2/1987,1036,4.52,23,7.53,79.6
100020223,QT,6/2/1987,-9999,1.28,23,7.26,91
100030237,RI,6/2/1987,-9999,1.18,20.5,7.01,47.3
100010265,QS,6/9/1987,1055,2.86,22,7.3,49.3
100012037,Q1,6/9/1987,1206,9.78,23,7.37,85.9
100013037,Q2,6/9/1987,1158,0.14,23,7.19,86
100014037,Q3,6/9/1987,1150,4.48,23,7.15,81.2
100020224,QT,6/9/1987,-9999,1.26,23,7.16,101.8
100030238,RI,6/9/1987,-9999,1.16,21,7.42,54.7
100010266,QS,6/16/1987,1030,3.5,22,6.77,40.1
100012038,Q1,6/16/1987,1030,9.76,23,7.13,81.1
100013038,Q2,6/16/1987,1054,0.12,23,7.31,81.1
100014038,Q3,6/16/1987,1106,4.49,23,7.43,72
100020225,QT,6/16/1987,-9999,1.28,23,7.35,95.6
100030239,RI,6/16/1987,-9999,1.3,20.5,6.82,42.7
100010267,QS,6/23/1987,1145,3.52,21,6.74,31.7
100012039,Q1,6/23/1987,958,9.88,23,7.11,75.8
100013039,Q2,6/23/1987,1007,0.28,23,7.35,75.5
100014039,Q3,6/23/1987,1021,4.6,23,7.44,67.7
100020226,QT,6/23/1987,-9999,1.38,22,7.07,72
100030240,RI,6/23/1987,-9999,1.28,20,6.86,42.5
100010268,QS,6/30/1987,1030,3.36,22,6.71,42.1
100012041,Q1,6/30/1987,1000,9.82,23,7.19,82.4
100013041,Q2,6/30/1987,1010,0.18,23,7.37,84.4
100014041,Q3,6/30/1987,1022,4.5,23,7.43,74.4
100020227,QT,6/30/1987,-9999,1.32,23,7.1,81.6
100030241,RI,6/30/1987,-9999,1.18,21,6.93,51.6
100010269,QS,7/7/1987,1025,3.56,21,6.54,39.8
100012042,Q1,7/7/1987,950,9.78,23,7.24,84.6
100013042,Q2,7/7/1987,959,0.14,23,7.34,84.5
100014042,Q3,7/7/1987,1009,4.52,23,7.38,78.4
100020228,QT,7/7/1987,-9999,1.3,23,7.07,93.5
100030242,RI,7/7/1987,-9999,1.18,21,6.9,50.1
100010270,QS,7/14/1987,1105,2.76,23,6.71,46.4
100012043,Q1,7/14/1987,950,9.76,23,7.27,89.7
100013043,Q2,7/14/1987,959,0.1,23,7.36,89.7
100014043,Q3,7/14/1987,1010,4.46,23,7.36,85.1
100020229,QT,7/14/1987,-9999,1.26,23,7.07,98.9
100030243,RI,7/14/1987,-9999,1.18,21,6.99,55.1
100010271,QS,7/21/1987,1110,3.4,21.5,7.14,46.1
100012044,Q1,7/21/1987,954,9.8,23,7.21,80.2
100013044,Q2,7/21/1987,1010,0.16,23,7.35,84.2
100014044,Q3,7/21/1987,1016,4.54,23,7.38,77
100020230,QT,7/21/1987,-9999,1.26,23,6.95,102.2
100030244,RI,7/21/1987,-9999,1.3,21,6.5,55
100010272,QS,7/28/1987,1040,3,22.5,6.06,45
100012045,Q1,7/28/1987,1029,9.72,23,7.01,92.1
100013045,Q2,7/28/1987,1037,0.09,24,6.73,85.2
100014045,Q3,7/28/1987,1046,4.46,23,7.15,85.4
100020231,QT,7/28/1987,-9999,1.26,23,7.19,102.1
100030245,RI,7/28/1987,-9999,1.16,21,6.77,54.2
100010273,QS,8/4/1987,900,3.15,-9999,6.24,40.2
100012046,Q1,8/4/1987,852,9.72,23,7.04,90
100013046,Q2,8/4/1987,900,0.06,24,7.17,89.6
100014046,Q3,8/4/1987,910,4.42,23,7.25,84
100020232,QT,8/4/1987,-9999,1.26,23,6.64,96
100030246,RI,8/4/1987,-9999,1.14,21,6.75,51.4
100010274,QS,8/11/1987,1112,2.58,23,6.54,50
100012047,Q1,8/11/1987,730,9.7,23,7.03,94.5
100013047,Q2,8/11/1987,739,0.06,23.5,7.16,93.1
100014047,Q3,8/11/1987,747,4.42,23,7.19,89.4
100020233,QT,8/11/1987,-9999,1.24,23,6.62,109.6
100030247,RI,8/11/1987,-9999,1.06,21,6.84,59.7
100010275,QS,8/18/1987,1040,2.6,22.5,6.32,46.8
100012048,Q1,8/18/1987,957,9.7,23,7.16,92.1
100013048,Q2,8/18/1987,1008,0.04,24,7.18,87.8
100014048,Q3,8/18/1987,1015,4.42,21,7.23,84.2
